Mon, 13 Jan 2014 12:24:16 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wissen/index
Mon, 13 Jan 2014 12:25:16 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_technology.rss
Mon, 13 Jan 2014 12:25:16 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_technology.rss
Mon, 13 Jan 2014 12:26:16 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/feuilleton/
Mon, 13 Jan 2014 12:26:16 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/feuilleton/
Mon, 13 Jan 2014 12:27:16 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_entertainment.rss
Mon, 13 Jan 2014 12:27:17 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_entertainment.rss
Mon, 13 Jan 2014 12:28:16 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wissen/
Mon, 13 Jan 2014 12:28:17 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wissen/
Mon, 13 Jan 2014 12:29:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Mon, 13 Jan 2014 12:29:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/digital/index
Mon, 13 Jan 2014 12:30:17 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition.rss
Mon, 13 Jan 2014 12:30:17 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition.rss
Mon, 13 Jan 2014 12:31:17 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wirtschaft/
Mon, 13 Jan 2014 12:31:17 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/wirtschaft/
Mon, 13 Jan 2014 12:32:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Mon, 13 Jan 2014 12:32:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/reisen/index
Mon, 13 Jan 2014 12:33:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Mon, 13 Jan 2014 12:33:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/lebensart/index
Mon, 13 Jan 2014 12:34:17 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/beruf-chance/
Mon, 13 Jan 2014 12:34:17 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/beruf-chance/
Mon, 13 Jan 2014 12:35:17 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Mon, 13 Jan 2014 12:35:17 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/netzwelt/index.rss
Mon, 13 Jan 2014 12:36:17 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/politik/
Mon, 13 Jan 2014 12:36:17 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/politik/
Mon, 13 Jan 2014 12:37:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Mon, 13 Jan 2014 12:37:17 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/sport/index
Mon, 13 Jan 2014 12:38:17 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_business.rss
Mon, 13 Jan 2014 12:38:18 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_business.rss
Mon, 13 Jan 2014 12:39:17 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_space.rss
Mon, 13 Jan 2014 12:39:18 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_sport.rss
Mon, 13 Jan 2014 12:39:18 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_space.rss
Mon, 13 Jan 2014 12:39:18 CET: class RSSThread, method run, Visiting: http://rss.cnn.com/rss/edition_sport.rss
Mon, 13 Jan 2014 12:40:18 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/sports
Mon, 13 Jan 2014 12:40:18 CET: class RSSThread, method run, Visiting: http://feeds.washingtonpost.com/rss/sports
Mon, 13 Jan 2014 12:41:18 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Mon, 13 Jan 2014 12:41:18 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/kultur/index
Mon, 13 Jan 2014 12:42:18 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/reise/
Mon, 13 Jan 2014 12:42:18 CET: class RSSThread, method run, Visiting: http://www.faz.net/rss/aktuell/reise/
Mon, 13 Jan 2014 12:43:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Mon, 13 Jan 2014 12:43:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wirtschaft/index.rss
Mon, 13 Jan 2014 12:44:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Mon, 13 Jan 2014 12:44:19 CET: class RSSThread, method run, Visiting: http://newsfeed.zeit.de/wirtschaft/index
Mon, 13 Jan 2014 12:45:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Mon, 13 Jan 2014 12:45:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/wissenschaft/index.rss
Mon, 13 Jan 2014 12:46:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Mon, 13 Jan 2014 12:46:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/kultur/index.rss
Mon, 13 Jan 2014 12:47:19 CET: class RSSThread, method run, Visiting: http://www.spiegel.de/politik/index.rss
